section id,recording id,blink id,start timestamp [ns],end timestamp [ns],duration [ms]
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,33,1690309186212287117,1690309186596301117,384
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,34,1690309186600314117,1690309186992271117,391
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,35,1690309187012328117,1690309187220296117,207
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,36,1690309187228258117,1690309187652292117,424
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,37,1690309188204307117,1690309188448345117,244
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,38,1690309188664367117,1690309189024301117,359
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,39,1690309192140273117,1690309192520297117,380
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,40,1690309193640277117,1690309194060277117,420
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,41,1690309195424304117,1690309195828401117,404
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,42,1690309196548255117,1690309196948290117,400
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,43,1690309198716332117,1690309199244283117,527
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,44,1690309199812502117,1690309200160263117,347
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,45,1690309200164276117,1690309200588355117,424
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,46,1690309203764293117,1690309204268299117,504
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,47,1690309206168361117,1690309206616265117,447
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,48,1690309208952329117,1690309209432276117,479
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,49,1690309210100300117,1690309210476531117,376
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,50,1690309212636273117,1690309213096379117,460
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,51,1690309215412281117,1690309215804324117,392
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,52,1690309217300350117,1690309217736272117,435
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,53,1690309218444283117,1690309218932275117,487
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,54,1690309219536263117,1690309219916301117,380
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,55,1690309219920269117,1690309220696281117,776
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,56,1690309222172279117,1690309222588277117,415
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,57,1690309223144334117,1690309223580532117,436
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,58,1690309225232260117,1690309225636347117,404
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,59,1690309226332318117,1690309226764326117,432
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,60,1690309228216309117,1690309228604279117,387
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,61,1690309229032344117,1690309229496305117,463
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,62,1690309229988353117,1690309230420310117,431
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,63,1690309231320291117,1690309231740331117,420
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,64,1690309232672313117,1690309233148258117,475
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,65,1690309234164281117,1690309234584280117,419
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,66,1690309235180554117,1690309235400381117,219
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,67,1690309235832282117,1690309236300341117,468
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,68,1690309236748328117,1690309237176281117,427
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,69,1690309238032294117,1690309238552282117,519
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,70,1690309239744264117,1690309240232288117,488
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,71,1690309241660327117,1690309242124417117,464
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,72,1690309244272364117,1690309244728395117,456
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,73,1690309246704321117,1690309247116360117,412
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,74,1690309248928285117,1690309249320321117,392
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,75,1690309249328273117,1690309249548323117,220
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,76,1690309255212347117,1690309255608254117,395
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,77,1690309257340338117,1690309257724287117,383
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,78,1690309260628368117,1690309261072308117,443
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,79,1690309264248233117,1690309264704288117,456
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,80,1690309265104364117,1690309265560684117,456
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,81,1690309266792293117,1690309267236273117,443
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,82,1690309267488293117,1690309267912282117,423
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,83,1690309269520274117,1690309269948282117,428
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,84,1690309271564266117,1690309272008338117,444
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,85,1690309272988296117,1690309273496299117,508
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,86,1690309274732309117,1690309275140288117,407
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,87,1690309276984251117,1690309277428239117,443
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,88,1690309278392342117,1690309278840289117,447
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,89,1690309279968308117,1690309280392357117,424
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,90,1690309281368326117,1690309281836385117,468
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,91,1690309284948339117,1690309285384278117,435
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,92,1690309286852324117,1690309287276287117,423
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,93,1690309288360265117,1690309288768258117,407
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,94,1690309288776279117,1690309289252277117,475
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,95,1690309289932287117,1690309290368311117,436
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,96,1690309291148267117,1690309291544344117,396
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,97,1690309291548276117,1690309291848293117,300
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,98,1690309292784294117,1690309293264316117,480
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,99,1690309293356327117,1690309293900403117,544
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,100,1690309294648261117,1690309295036270117,388
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,101,1690309295880414117,1690309296136542117,256
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,102,1690309296140341117,1690309296560251117,419
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,103,1690309297476344117,1690309297908307117,431
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,104,1690309298140272117,1690309298572350117,432
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,105,1690309299940324117,1690309300420349117,480
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,106,1690309301460320117,1690309301796280117,335
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,107,1690309303168303117,1690309303664294117,495
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,108,1690309304356291117,1690309304764545117,408
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,109,1690309305492398117,1690309305932304117,439
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,110,1690309306356313117,1690309306848274117,491
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,111,1690309307756311117,1690309308124267117,367
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,112,1690309308644230117,1690309309072274117,428
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,113,1690309309392255117,1690309309732299117,340
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,114,1690309309948355117,1690309310144312117,195
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,115,1690309310148340117,1690309310564316117,415
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,116,1690309310780304117,1690309311352414117,572
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,117,1690309311396427117,1690309312008300117,611
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,118,1690309312540295117,1690309312916298117,376
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,119,1690309312920300117,1690309313356254117,435
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,120,1690309315384363117,1690309315844285117,459
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,121,1690309317436269117,1690309317932268117,495
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,122,1690309318236309117,1690309318800293117,563
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,123,1690309319156324117,1690309319624311117,467
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,124,1690309320064316117,1690309320520292117,455
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,125,1690309320680344117,1690309321140295117,459
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,126,1690309321724295117,1690309322124311117,400
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,127,1690309322612306117,1690309323060293117,447
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,128,1690309324252298117,1690309324676264117,423
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,129,1690309325532265117,1690309325928269117,396
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,130,1690309327360271117,1690309327776254117,415
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,131,1690309328708340117,1690309329148281117,439
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,132,1690309329948341117,1690309330384317117,435
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,133,1690309332612299117,1690309333056284117,443
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,134,1690309334104310117,1690309334540329117,436
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,135,1690309336156275117,1690309336628279117,472
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,136,1690309339216247117,1690309339696254117,480
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,137,1690309343840301117,1690309344260275117,419
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,138,1690309346024257117,1690309346484351117,460
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,139,1690309346792361117,1690309347296260117,503
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,140,1690309347888253117,1690309348408280117,520
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,141,1690309349744331117,1690309350228286117,483
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,142,1690309353132319117,1690309353600357117,468
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,143,1690309357264272117,1690309357700358117,436
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,144,1690309358824283117,1690309359296290117,472
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,145,1690309362076362117,1690309362572310117,495
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,146,1690309364992290117,1690309365404272117,411
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,147,1690309366596292117,1690309367232285117,635
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,148,1690309368748231117,1690309369220287117,472
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,149,1690309370064234117,1690309370472296117,408
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,150,1690309373552269117,1690309374012284117,460
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,151,1690309375008264117,1690309375476290117,468
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,152,1690309376528268117,1690309377076305117,548
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,153,1690309377952287117,1690309378416289117,464
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,154,1690309378776280117,1690309379272279117,495
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,155,1690309381444310117,1690309381916289117,471
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,156,1690309383172273117,1690309383712286117,540
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,157,1690309385104287117,1690309385552342117,448
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,158,1690309387672331117,1690309388148267117,475
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,159,1690309389892322117,1690309390384291117,491
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,160,1690309391808269117,1690309392260746117,452
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,161,1690309394088273117,1690309394548289117,460
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,162,1690309396256400117,1690309396640296117,383
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,163,1690309397928291117,1690309398468353117,540
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,164,1690309402968339117,1690309403408279117,439
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,165,1690309405864339117,1690309406364289117,499
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,166,1690309407880284117,1690309408312291117,432
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,167,1690309408988313117,1690309409432446117,444
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,168,1690309414320313117,1690309414800280117,479
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,169,1690309415196525117,1690309415424513117,227
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,170,1690309415428266117,1690309415852277117,424
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,171,1690309416876245117,1690309417336290117,460
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,172,1690309418244275117,1690309418708264117,463
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,173,1690309419200308117,1690309419692282117,491
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,174,1690309420600288117,1690309421048280117,447
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,175,1690309421952280117,1690309422452271117,499
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,176,1690309422796351117,1690309423332347117,535
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,177,1690309423572316117,1690309424060450117,488
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,178,1690309424740289117,1690309425216551117,476
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,179,1690309426084302117,1690309426456287117,371
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,180,1690309428068280117,1690309428536288117,468
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,181,1690309434676342117,1690309434860298117,183
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,182,1690309434864283117,1690309435276303117,412
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,183,1690309435520327117,1690309435708263117,187
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,184,1690309436028290117,1690309436504386117,476
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,185,1690309436548364117,1690309436984279117,435
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,186,1690309438016290117,1690309438460298117,444
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,187,1690309439560295117,1690309439996273117,435
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,188,1690309440316352117,1690309440812281117,495
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,189,1690309441072331117,1690309441592284117,519
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,190,1690309446876273117,1690309447288276117,412
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,191,1690309452296330117,1690309452828311117,531
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,192,1690309456076298117,1690309456508295117,431
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,193,1690309458552283117,1690309459000372117,448
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,194,1690309461144290117,1690309461604376117,460
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,195,1690309466796305117,1690309467224358117,428
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,196,1690309469740376117,1690309470480283117,739
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,197,1690309479948270117,1690309480376354117,428
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,198,1690309481896270117,1690309482456307117,560
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,199,1690309486428310117,1690309486824347117,396
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,200,1690309486920324117,1690309487472291117,551
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,201,1690309488704275117,1690309489100284117,396
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,202,1690309489780320117,1690309490288334117,508
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,203,1690309490296275117,1690309490596294117,300
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,204,1690309491192273117,1690309491564299117,372
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,205,1690309492220331117,1690309492620287117,399
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,206,1690309492772315117,1690309493136322117,364
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,207,1690309493352285117,1690309493844301117,492
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,208,1690309494016267117,1690309494344329117,328
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,209,1690309496544272117,1690309496960300117,416
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,210,1690309499256282117,1690309499704290117,448
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,211,1690309502812275117,1690309503160322117,348
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,212,1690309509572285117,1690309510208346117,636
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,213,1690309511724327117,1690309512116299117,391
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,214,1690309512400351117,1690309512568264117,167
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,215,1690309512572302117,1690309512948320117,376
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,216,1690309513892352117,1690309514332276117,439
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,217,1690309514656247117,1690309515176259117,520
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,218,1690309516492339117,1690309516948294117,455
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,219,1690309518624351117,1690309519084467117,460
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,220,1690309520528290117,1690309520948342117,420
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,221,1690309524468265117,1690309524912282117,444
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,222,1690309528636371117,1690309529088289117,451
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,223,1690309533164294117,1690309533608303117,444
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,224,1690309535080277117,1690309535512408117,432
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,225,1690309536544319117,1690309536988277117,443
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,226,1690309538064392117,1690309538524259117,459
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,227,1690309539236280117,1690309539744262117,507
1a576925-8021-4e33-98e8-949c9a4af880,0bca85a6-6364-47a8-90fb-1b3a125721a5,228,1690309540056292117,1690309540564348117,508
